Nome;Valore
fissures;0.78
fist;0.88
flabbergast;0.64
flabbergasted;0.71
flagging;0.69
flagrant;0.61
flagrantly;0.64
flair;0.76
flairs;0.77
flak;0.78
flake;0.76
flakey;0.93
flakieness;0.64
flaking;0.77
flaky;0.63
flare;0.76
flares;0.99
flareup;0.9
flareups;0.76
flat-out;0.67
flaunt;0.76
flaw;0.62
flawed;0.81
flaws;0.76
flee;0.75
fleed;0.6
fleeing;0.94
fleer;0.85
flees;0.92
fleeting;0.96
flicering;0.88
flicker;0.75
flickering;0.64
flickers;0.97
flighty;0.61
flimflam;0.99
flimsy;0.66
flirt;0.98
flirty;0.87
floored;0.8
flounder;0.91
floundering;0.61
flout;0.65
fluster;0.83
foe;0.81
fool;0.83
fooled;0.8
foolhardy;0.67
foolish;0.95
foolishly;0.67
foolishness;1
forbid;0.73
forbidden;0.62
forbidding;0.93
forceful;0.61
foreboding;0.66
forebodingly;0.96
forfeit;0.62
forged;0.66
forgetful;0.81
forgetfully;0.75
forgetfulness;0.74
forlorn;0.7
forlornly;0.69
forsake;1
forsaken;0.92
forswear;0.95
foul;0.65
foully;0.91
foulness;0.67
fractious;0.77
fractiously;0.74
fracture;0.93
fragile;0.64
fragmented;0.91
frail;0.79
frantic;0.86
frantically;0.87
franticly;0.88
fraud;0.83
fraudulent;0.63
fraught;0.79
frazzle;0.67
frazzled;0.63
freak;0.75
freaking;0.81
freakish;0.68
freakishly;0.63
freaks;0.78
freeze;0.94
freezes;0.92
freezing;0.72
frenetic;0.68
frenetically;0.93
frenzied;0.95
frenzy;0.69
fret;0.69
fretful;0.78
frets;0.8
friction;0.98
frictions;0.92
fried;0.7
friggin;0.91
frigging;0.66
fright;0.74
frighten;0.93
frightening;0.96
frighteningly;0.98
frightful;0.74
frightfully;0.97
frigid;0.74
frost;0.73
frown;0.85
froze;0.68
frozen;0.68
fruitless;0.89
fruitlessly;0.68
frustrate;0.74
frustrated;0.67
frustrates;0.7
frustrating;0.75
frustratingly;0.76
frustration;0.99
frustrations;0.64
fuck;0.93
fucking;0.81
fudge;0.99
fugitive;0.72
full-blown;0.62
fulminate;0.94
fumble;0.69
fume;0.65
fumes;0.88
fundamentalism;0.94
funky;0.76
funnily;0.81
funny;0.64
furious;0.7
furiously;0.94
furor;0.87
fury;0.74
fuss;0.76
fussy;0.75
fustigate;0.94
fusty;0.97
futile;0.97
futilely;0.62
futility;0.62
fuzzy;0.69
gabble;0.85
gaff;0.74
gaffe;0.88
gainsay;0.86
gainsayer;0.79
gall;0.94
galling;0.96
gallingly;0.65
galls;0.9
gangster;0.9
gape;0.74
garbage;0.92
garish;0.71
gasp;1
gauche;0.9
gaudy;0.64
gawk;0.73
gawky;0.98
geezer;0.75
genocide;0.65
get-rich;0.67
ghastly;0.98
ghetto;0.65
ghosting;0.99
gibber;0.65
gibberish;0.72
gibe;0.85
giddy;0.86
gimmick;0.86
gimmicked;0.99
gimmicking;0.93
gimmicks;0.99
gimmicky;0.69
glare;0.91
glaringly;0.9
glib;0.89
glibly;0.8
glitch;0.76
glitches;0.96
gloatingly;0.83
gloom;0.77
gloomy;0.94
glower;0.69
glum;0.9
glut;0.68
gnawing;0.78
goad;0.94
goading;0.98
god-awful;0.84
goof;0.69
goofy;0.8
goon;0.86
gossip;0.73
graceless;0.97
gracelessly;0.87
graft;0.95
grainy;0.95
grapple;0.97
grate;0.89
grating;0.96
gravely;0.93
greasy;0.97
greed;0.75
greedy;0.77
grief;0.81
grievance;0.72
grievances;0.71
grieve;0.9
grieving;0.92
grievous;0.72
grievously;0.86
grim;0.8
grimace;0.6
grind;0.83
gripe;0.79
gripes;0.91
grisly;0.88
gritty;0.63
gross;0.87
grossly;0.72
grotesque;0.65
grouch;0.76
grouchy;0.99
groundless;0.77
grouse;0.95
growl;0.67
grudge;0.8
grudges;0.7
grudging;0.71
grudgingly;0.94
gruesome;0.63
gruesomely;0.71
gruff;0.68
grumble;0.81
grumpier;0.6
grumpiest;0.8
grumpily;0.8
grumpish;0.67
grumpy;0.83
guile;0.86
guilt;0.92
guiltily;0.78
guilty;0.72
gullible;0.61
gutless;0.99
gutter;0.85
hack;0.81
hacks;0.97
haggard;0.79
haggle;0.73
hairloss;0.86
halfhearted;0.72
halfheartedly;0.83
hallucinate;0.99
hallucination;0.62
hamper;0.88
hampered;0.81
handicapped;0.63
hang;0.62
hangs;0.79
haphazard;0.74
hapless;0.6
harangue;0.99
harass;0.95
harassed;0.74
harasses;0.72
harassment;0.99
harboring;0.94
harbors;0.9
hard;0.97
hard-hit;0.85
hard-line;0.85
hard-liner;0.75
hardball;0.67
harden;0.78
hardened;0.92
hardheaded;0.81
hardhearted;0.66
hardliner;0.9
hardliners;0.8
hardship;0.88
hardships;0.67
harm;0.83
harmed;0.62
harmful;0.75
harms;0.6
harpy;0.77
harridan;0.98
harried;0.62
harrow;0.99
harsh;0.78
harshly;0.67
hasseling;0.76
hassle;0.7
hassled;0.62
hassles;0.9
haste;0.81
hastily;0.63
hasty;0.77
hate;0.62
hated;0.65
hateful;0.87
hatefully;0.9
hatefulness;0.67
hater;0.68
haters;0.61
hates;0.87
hating;0.87
hatred;0.68
haughtily;0.9
haughty;0.81
haunt;0.87
haunting;0.7
havoc;0.85
hawkish;0.93
haywire;0.77
hazard;0.74
hazardous;0.88
haze;0.83
hazy;0.67
head-aches;0.78
headache;0.69
headaches;1
heartbreaker;0.85
heartbreaking;0.98
heartbreakingly;0.83
heartless;0.83
heathen;0.99
heavy-handed;0.66
heavyhearted;0.72
heck;0.99
heckle;0.67
heckled;0.62
heckles;0.79
hectic;0.84
hedge;0.92
hedonistic;0.62
heedless;0.95
hefty;0.93
hegemonism;0.8
hegemonistic;0.75
hegemony;0.95
heinous;0.83
hell;0.95
hell-bent;0.99
hellion;0.78
hells;0.69
helpless;0.63
helplessly;0.95
helplessness;0.7
heresy;0.95
heretic;0.94
heretical;0.63
hesitant;1
hestitant;0.89
hideous;0.7
hideously;1
hideousness;0.73
high-priced;1
hiliarious;0.75
hinder;0.63
hindrance;0.87
hiss;0.95
hissed;1
hissing;0.73
ho-hum;0.76
hoard;0.75
hoax;0.88
hobble;0.77
hogs;0.98
hollow;0.7
hoodium;0.78
hoodwink;0.85
hooligan;0.75
hopeless;0.61
hopelessly;0.64
hopelessness;0.76
horde;0.92
horrendous;0.71
horrendously;0.74
horrible;0.93
horrid;0.79
horrific;0.82
horrified;0.77
horrifies;0.75
horrify;0.73
horrifying;0.67
horrifys;0.96
hostage;0.8
hostile;0.69
hostilities;0.9
hostility;0.81
hotbeds;0.8
hothead;0.86
hotheaded;0.81
hothouse;0.91
hubris;0.75
huckster;0.76
hum;0.9
humid;0.9
humiliate;0.84
humiliating;0.86
humiliation;0.71
humming;0.97
hung;0.78
hurt;0.94
hurted;0.62
hurtful;0.81
hurting;0.78
hurts;0.9
hustler;0.79
hype;0.99
hypocricy;0.89
hypocrisy;0.62
hypocrite;0.85
hypocrites;0.99
hypocritical;0.71
hypocritically;0.63
hysteria;0.86
hysteric;0.85
hysterical;0.64
hysterically;0.9
hysterics;0.82
idiocies;0.91
idiocy;0.97
idiot;0.61
idiotic;0.73
idiotically;0.79
idiots;0.84
idle;0.69
ignoble;0.71
ignominious;0.85
ignominiously;0.7
ignominy;0.89
ignorance;0.73
ignorant;0.81
ignore;0.83
ill-advised;0.67
ill-conceived;0.84
ill-defined;0.94
ill-designed;0.98
ill-fated;0.88
ill-favored;0.92
ill-formed;0.69
ill-mannered;0.92
ill-natured;0.76
ill-sorted;0.9
ill-tempered;0.74
ill-treated;0.99
ill-treatment;0.87
ill-usage;0.96
ill-used;0.84
illegal;0.61
illegally;0.72
illegitimate;0.84
illicit;0.83
illiterate;0.97
illness;0.7
illogic;0.92
illogical;0.7
illogically;0.72
illusion;0.78
illusions;0.8
illusory;0.72
imaginary;0.8
imbalance;0.9
imbecile;0.95
imbroglio;0.9
immaterial;0.84
immature;0.97
imminence;0.95
imminently;0.71
immobilized;0.79
immoderate;0.67
immoderately;0.61
immodest;0.96
immoral;0.68
immorality;0.8
immorally;0.91
immovable;0.96
impair;0.89
impaired;0.78
impasse;0.66
impatience;0.75
impatient;0.94
impatiently;0.79
impeach;0.74
impedance;0.91
impede;0.99
impediment;0.94
impending;0.67
impenitent;0.66
imperfect;0.81
imperfection;0.98
imperfections;0.84
imperfectly;0.82
imperialist;0.62
imperil;0.64
imperious;0.76
imperiously;0.74
impermissible;0.63
impersonal;0.83
impertinent;0.65
impetuous;0.84
impetuously;0.7
impiety;0.7
impinge;0.9
impious;0.96
implacable;0.82
implausible;0.83
implausibly;1
implicate;0.96
implication;0.87
implode;0.76
impolite;0.82
impolitely;0.71
impolitic;0.86
importunate;0.69
importune;0.89
impose;0.83
imposers;0.97
imposing;0.63
imposition;0.79
impossible;0.8
impossiblity;0.74
impossibly;0.84
impotent;0.96
impoverish;0.91
impoverished;0.79
impractical;0.8
imprecate;0.85
imprecise;0.83
imprecisely;0.69
imprecision;0.92
imprison;0.93
imprisonment;0.7
improbability;0.62
improbable;0.69
improbably;1
improper;0.8
improperly;0.99
impropriety;0.74
imprudence;0.73
imprudent;0.72
impudence;0.61
impudent;0.76
impudently;0.77
impugn;0.66
impulsive;0.89
impulsively;0.96
impunity;0.97
impure;0.98
impurity;0.67
inability;0.94
inaccuracies;0.8
inaccuracy;0.91
inaccurate;0.64
inaccurately;0.95
inaction;0.76
inactive;0.76
inadequacy;0.94
inadequate;0.97
inadequately;0.71
inadverent;0.88
inadverently;0.62
inadvisable;0.93
inadvisably;0.76
inane;1
inanely;0.68
inappropriate;0.62
inappropriately;0.68
inapt;0.74
inaptitude;0.95
inarticulate;0.84
inattentive;0.77
inaudible;0.98
incapable;1
incapably;0.97
incautious;0.65
incendiary;0.91
incense;0.78
incessant;0.94
incessantly;0.86
incite;0.63
incitement;0.69
incivility;0.66
inclement;0.94
incognizant;0.71
incoherence;0.89
incoherent;0.94
incoherently;0.78
incommensurate;0.68
incomparable;0.64
incomparably;0.7
incompatability;0.95
incompatibility;0.85
incompatible;0.69
incompetence;0.72
incompetent;0.92
incompetently;0.62
incomplete;0.64
incompliant;0.77
incomprehensible;0.66
incomprehension;0.95
inconceivable;0.68
inconceivably;0.77
incongruous;0.91
incongruously;0.99
inconsequent;0.91
inconsequential;0.87
inconsequentially;0.92
inconsequently;0.67
inconsiderate;0.98
inconsiderately;0.96
inconsistence;0.64
inconsistencies;0.83
inconsistency;0.94
inconsistent;0.76
inconsolable;0.66
inconsolably;0.93
inconstant;0.83
inconvenience;0.89
inconveniently;0.9
incorrect;0.6
incorrectly;0.89
incorrigible;0.84
incorrigibly;0.77
incredulous;0.82
incredulously;0.76
inculcate;0.88
indecency;0.89
indecent;0.82
indecently;0.72
indecision;0.78
indecisive;0.81
indecisively;0.79
indecorum;0.66
indefensible;0.76
indelicate;0.87
indeterminable;0.62
indeterminably;0.89
indeterminate;0.64
indifference;0.89
indifferent;0.63
indigent;0.61
indignant;0.65
indignantly;0.86
indignation;0.63
indignity;0.87
indiscernible;0.78
indiscreet;0.68
indiscreetly;0.74
indiscretion;0.92
indiscriminate;0.89
indiscriminately;0.87
indiscriminating;0.75
indistinguishable;0.79
indoctrinate;0.68
indoctrination;0.64
indolent;0.93
indulge;0.81
ineffective;0.77
ineffectively;0.89
ineffectiveness;0.67
ineffectual;0.94
ineffectually;0.75
ineffectualness;0.78
inefficacious;0.97
inefficacy;0.68
inefficiency;0.93
inefficient;0.87
inefficiently;0.62
inelegance;0.79
inelegant;0.95
ineligible;0.89
ineloquent;0.79
ineloquently;0.71
inept;0.78
ineptitude;0.98
ineptly;0.82
inequalities;0.7
inequality;0.77
inequitable;0.75
inequitably;0.9
inequities;0.86
inescapable;0.86
inescapably;0.74
inessential;0.62
inevitable;0.84
inevitably;0.7
inexcusable;0.68
inexcusably;0.77
inexorable;0.72
inexorably;0.74
inexperience;0.63
inexperienced;0.61
inexpert;0.99
inexpertly;0.71
inexpiable;0.73
inexplainable;0.83
inextricable;0.63
inextricably;0.67
infamous;0.63
infamously;0.77
infamy;0.81
infected;0.62
infection;0.96
infections;0.65
inferior;0.83
inferiority;0.92
infernal;0.86
infest;0.8
infested;0.93
infidel;0.97
infidels;0.86
infiltrator;0.88
infiltrators;0.76
infirm;0.97
inflame;0.89
inflammation;0.83
inflammatory;0.9
inflammed;0.69
inflated;0.86
inflationary;0.96
inflexible;0.82
inflict;0.95
infraction;0.97
infringe;0.8
infringement;0.91
infringements;0.76
infuriate;0.97
infuriated;0.73
infuriating;0.63
infuriatingly;0.71
inglorious;0.94
ingrate;0.89
ingratitude;0.91
inhibit;0.93
inhibition;0.82
inhospitable;0.64
inhospitality;0.63
inhuman;0.7
inhumane;0.91
inhumanity;0.66
inimical;0.66
inimically;0.65
iniquitous;0.74
iniquity;0.96
injudicious;0.78
injure;0.61
injurious;0.99
injury;0.91
injustice;0.96
injustices;0.91
innuendo;0.63
inoperable;0.83
inopportune;0.85
inordinate;0.67
inordinately;0.78
insane;0.71
insanely;0.86
insanity;0.82
insatiable;0.81
insecure;0.95
insecurity;0.82
insensible;0.67
insensitive;0.63
insensitively;0.69
insensitivity;0.96
insidious;0.68
insidiously;0.6
insignificance;0.94
insignificant;0.92
insignificantly;0.96
insincere;0.93
insincerely;0.89
insincerity;0.96
insinuate;0.77
insinuating;0.62
insinuation;0.64
insociable;0.97
insolence;0.8
insolent;0.84
insolently;0.72
insolvent;0.81
insouciance;0.98
instability;0.95
instable;0.69
instigate;0.75
instigator;0.83
instigators;0.99
insubordinate;0.84
insubstantial;0.98
insubstantially;0.74
insufferable;0.85
insufferably;0.68
insufficiency;0.6
insufficient;0.68
insufficiently;0.88
insular;0.79
insult;0.91
insulted;0.63
insulting;0.66
insultingly;0.65
insults;0.9
insupportable;0.94
insupportably;0.77
insurmountable;0.7
insurmountably;0.95
insurrection;0.73
intefere;0.86
inteferes;0.78
intense;0.87
interfere;0.86
interference;0.87
interferes;0.8
intermittent;0.87
interrupt;0.9
interruption;0.81
interruptions;0.64
intimidate;1
intimidating;0.89
intimidatingly;0.73
intimidation;0.67
intolerable;0.84
intolerablely;0.82
intolerance;0.77
intoxicate;0.78
intractable;0.9
intransigence;0.74
intransigent;0.64
intrude;0.79
intrusion;0.83
intrusive;0.91
inundate;0.61
inundated;0.65
invader;0.73
invalid;0.82
invalidate;0.67
invalidity;0.76
invasive;0.7
invective;0.89
inveigle;0.62
invidious;0.75
invidiously;0.72
invidiousness;0.92
invisible;0.94
involuntarily;0.96
involuntary;0.67
irascible;0.91
irate;0.68
irately;0.63
ire;0.84
irk;0.83
irked;0.94
irking;0.98
irks;0.8
irksome;0.7
irksomely;0.81
irksomeness;0.96
irksomenesses;0.74
ironic;0.68
ironical;0.92
ironically;0.89
ironies;0.85
irony;0.64
irragularity;0.86
irrational;0.85
irrationalities;0.72
irrationality;0.77
irrationally;0.67
irrationals;0.99
irreconcilable;0.68
irrecoverable;0.95
irrecoverableness;0.94
irrecoverablenesses;0.84
irrecoverably;0.61
irredeemable;0.92
irredeemably;0.98
irreformable;0.7
irregular;0.86
irregularity;0.79
irrelevance;0.95
irrelevant;0.61
irreparable;0.91
irreplacible;0.94
irrepressible;0.63
irresolute;0.67
irresolvable;0.68
irresponsible;0.88
irresponsibly;0.73
irretating;0.9
irretrievable;0.85
irreversible;0.96
irritable;0.63
irritably;0.64
irritant;0.8
irritate;0.75
irritated;0.63
irritating;0.64
irritation;0.71
irritations;0.61
isolate;0.78
isolated;0.95
isolation;0.92
issue;0.79
issues;0.85
itch;0.65
itching;0.82
itchy;0.82
jabber;0.85
jaded;0.98
jagged;0.88
jam;1
jarring;0.64
jaundiced;0.79
jealous;0.68
jealously;0.93
jealousness;0.67
jealousy;0.87
jeer;0.64
jeering;0.99
jeeringly;0.86
jeers;0.96
jeopardize;0.96
jeopardy;0.93
jerk;0.72
jerky;0.9
jitter;0.6
jitters;0.82
jittery;0.8
job-killing;0.92
jobless;0.72
joke;0.85
joker;0.77
jolt;0.62
judder;0.9
juddering;0.92
judders;0.63
jumpy;0.99
junk;0.73
junky;0.76
junkyard;0.75
jutter;0.69
jutters;0.99
kaput;0.96
kill;0.82
killed;0.97
killer;0.88
killing;0.9
killjoy;0.75
kills;0.89
knave;0.69
knife;0.76
knock;0.75
knotted;1
kook;0.94
kooky;0.97
lack;0.67
lackadaisical;0.93
lacked;0.65
lackey;0.88
lackeys;0.78
lacking;0.84
lackluster;0.77
lacks;0.74
laconic;0.8
lag;0.96
lagged;0.9
lagging;0.69
laggy;0.67
lags;0.9
laid-off;0.67
lambast;0.94
lambaste;0.94
lame;0.69
lame-duck;0.82
lament;0.92
lamentable;0.72
lamentably;0.81
languid;0.66
languish;0.67
languor;0.89
languorous;0.93
languorously;0.65
lanky;0.96
lapse;0.71
lapsed;0.92
lapses;0.63
lascivious;0.91
last-ditch;0.97
latency;0.91
laughable;0.98
laughably;0.89
laughingstock;0.97
lawbreaker;0.75
lawbreaking;0.62
lawless;0.99
lawlessness;0.87
layoff;0.98
layoff-happy;0.78
lazy;1
leak;0.69
leakage;0.74
leakages;0.71
leaking;0.88
leaks;0.94
leaky;0.69
lech;0.7
lecher;0.72
lecherous;0.99
lechery;0.77
leech;0.82
leer;0.81
leery;0.68
left-leaning;0.87
lemon;0.76
lengthy;0.76
less-developed;0.88
lesser-known;0.87
letch;0.87
lethal;0.81
lethargic;0.82
lethargy;0.69
lewd;0.87
lewdly;0.83
lewdness;0.92
liability;0.91
liable;0.93
liar;0.73
liars;0.7
licentious;0.96
licentiously;0.77
licentiousness;0.76
lie;0.72
lied;0.71
lier;0.65
lies;0.74
life-threatening;0.62
lifeless;0.67
limit;0.86
limitation;0.68
limitations;0.67
limited;0.66
limits;0.79
limp;0.67
listless;0.6
litigious;0.7
little-known;0.68
livid;0.67
lividly;0.93
loath;0.92
loathe;0.87
loathing;0.98
loathly;0.64
loathsome;0.76
loathsomely;0.79
lone;0.99
loneliness;0.72
lonely;0.99
loner;0.81
lonesome;0.63
long-time;0.7
long-winded;0.96
longing;0.76
longingly;0.75
loophole;0.81
loopholes;0.7
loose;0.67
loot;0.64
lorn;0.63
lose;0.92
loser;0.86
losers;0.84
loses;0.87
losing;0.91
loss;0.74
losses;0.81
lost;0.63
loud;0.91
louder;0.93
lousy;0.75
loveless;0.63
lovelorn;0.68
low-rated;0.84
lowly;0.99
ludicrous;0.92
ludicrously;0.97
lugubrious;0.78
lukewarm;0.73
lull;0.72
lumpy;0.65
lunatic;0.86
lunaticism;0.88
lurch;0.61
lure;0.94
lurid;0.98
lurk;0.66
lurking;0.82
lying;0.94
macabre;0.87
mad;0.77
madden;0.78
maddening;0.6
maddeningly;0.67
madder;0.7
madly;0.8
madman;0.86
madness;0.98
maladjusted;0.97
maladjustment;0.74
malady;0.8
malaise;0.84
malcontent;0.68
malcontented;0.99
maledict;0.95
malevolence;0.77
malevolent;0.66
malevolently;0.91
malice;0.93
malicious;0.73
maliciously;0.71
maliciousness;0.65
malign;0.64
malignant;0.66
malodorous;0.83
maltreatment;0.75
mangle;0.78
mangled;0.63
mangles;0.98
mangling;0.72
mania;0.98
maniac;0.65
maniacal;0.65
manic;0.6
manipulate;0.91
manipulation;0.97
manipulative;0.96
manipulators;0.85
mar;0.84
marginal;0.98
marginally;0.83
martyrdom;0.95
martyrdom-seeking;0.69
mashed;0.67
massacre;0.76
massacres;0.75
matte;0.94
mawkish;1
mawkishly;0.97
mawkishness;1
meager;0.99
meaningless;0.92
meanness;0.83
measly;0.64
meddle;0.94
meddlesome;0.75
mediocre;0.89
mediocrity;0.83
melancholy;0.82
melodramatic;0.84
melodramatically;0.98
meltdown;0.62
menace;0.62
menacing;0.61
menacingly;0.62
mendacious;0.74
mendacity;0.83
menial;1
merciless;0.62
mercilessly;0.61
mess;0.91
messed;0.78
messes;0.6
messing;0.64
messy;0.65
midget;0.69
miff;0.9
militancy;0.98
mindless;0.96
mindlessly;0.81
mirage;0.92
mire;0.96
misalign;0.61
misaligned;0.94
misaligns;0.68
misapprehend;0.85
misbecome;0.98
misbecoming;0.86
misbegotten;0.62
misbehave;0.99
misbehavior;0.87
miscalculate;0.61
miscalculation;0.61
miscellaneous;0.91
mischief;0.63
mischievous;0.69
mischievously;1
misconception;0.84
misconceptions;0.83
miscreant;0.73
miscreants;0.67
misdirection;0.81
miser;0.93
miserable;0.8
miserableness;0.78
miserably;0.71
miseries;0.63
miserly;0.83
misery;0.73
misfit;0.94
misfortune;0.69
misgiving;0.87
misgivings;0.66
misguidance;0.85
misguide;0.71
misguided;0.78
mishandle;0.61
mishap;0.6
misinform;0.94
misinformed;0.73
misinterpret;0.92
misjudge;0.79
misjudgment;0.8
mislead;0.66
misleading;0.99
misleadingly;0.94
mislike;0.73
mismanage;0.67
mispronounce;0.67
mispronounced;0.95
mispronounces;0.96
misread;0.83
misreading;0.63
misrepresent;0.64
misrepresentation;0.66
miss;0.62
missed;0.99
misses;0.92
misstatement;0.62
mist;0.87
mistake;0.78
mistaken;0.91
mistakenly;0.72
mistakes;0.72
mistified;0.7
mistress;0.87
mistrust;0.67
mistrustful;0.94
mistrustfully;0.71
mists;0.85
misunderstand;0.93
misunderstanding;0.97
misunderstandings;0.77
misunderstood;0.83
misuse;0.74
moan;0.93
mobster;0.79
mock;0.91
mocked;0.87
mockeries;0.98
mockery;0.93
mocking;0.85
mockingly;0.66
mocks;0.68
molest;0.82
molestation;0.98
monotonous;0.67
monotony;0.88
monster;0.68
monstrosities;0.71
monstrosity;0.61
monstrous;0.81
monstrously;0.98
moody;0.74
moot;0.87
mope;0.61
morbid;0.78
morbidly;0.98
mordant;0.73
mordantly;0.79
moribund;0.87
moron;0.76
moronic;0.97
morons;0.63
mortification;0.69
mortified;0.94
mortify;0.66
mortifying;0.67
motionless;0.89
motley;0.63
mourn;0.6
mourner;0.85
mournful;0.9
mournfully;0.92
muddle;0.81
muddy;0.79
mudslinger;0.86
mudslinging;0.85
mulish;0.75
multi-polarization;0.77
mundane;0.82
murder;0.87
murderer;0.65
murderous;0.81
murderously;0.61
murky;0.67
muscle-flexing;0.68
mushy;0.68
musty;0.72
mysterious;0.84
mysteriously;0.64
mystery;0.94
mystify;0.85
myth;0.86
nag;0.74
nagging;0.8
naive;0.66
naively;0.77
narrower;0.79
nastily;0.96
nastiness;0.68
nasty;0.62
naughty;0.83
nauseate;0.63
nauseates;0.83
nauseating;0.85
nauseatingly;1
na�ve;0.88
nebulous;0.68
nebulously;0.88
needless;0.96
needlessly;0.81
needy;0.98
nefarious;0.8
nefariously;0.83
negate;0.74
negation;0.75
negative;0.86
negatives;0.98
negativity;0.88
neglect;0.96
neglected;0.87
negligence;0.67
negligent;0.88
nemesis;0.72
nepotism;0.82
nervous;0.67
nervously;0.9
nervousness;0.81
nettle;0.97
nettlesome;0.87
neurotic;0.9
neurotically;0.73
niggle;0.99
niggles;0.99
nightmare;0.85
nightmarish;0.69
nightmarishly;0.98
nitpick;0.74
nitpicking;0.96
noise;0.88
noises;0.85
noisier;0.64
noisy;0.73
non-confidence;1
nonexistent;0.98
nonresponsive;0.73
nonsense;0.94
nosey;1
notoriety;0.97
notorious;0.94
notoriously;0.93
noxious;0.87
nuisance;0.74
numb;0.85
obese;0.64
object;0.92
objection;0.66
objectionable;0.83
objections;0.97
oblique;0.61
obliterate;0.62
obliterated;0.89
oblivious;0.74
obnoxious;0.79
obnoxiously;0.91
obscene;0.77
obscenely;0.99
obscenity;0.69
obscure;0.76
obscured;0.77
obscures;0.89
obscurity;0.74
obsess;0.85
obsessive;0.83
obsessively;0.76
obsessiveness;0.82
obsolete;0.78
obstacle;0.62
obstinate;0.84
obstinately;0.6
obstruct;0.63
obstructed;0.88
obstructing;0.93
obstruction;0.85
obstructs;0.73
obtrusive;0.77
obtuse;0.91
occlude;0.63
occluded;0.76
occludes;0.9
occluding;0.77
odd;0.77
odder;0.62
oddest;0.62
oddities;0.67
oddity;0.97
oddly;0.64
odor;0.6
offence;0.75
offend;0.87
offender;0.79
offending;0.69
offenses;0.94
offensive;0.96
offensively;0.84
offensiveness;0.66
officious;0.82
ominous;0.85
ominously;0.9
omission;0.83
omit;0.93
one-sided;0.92
onerous;0.94
onerously;0.6
onslaught;0.86
opinionated;0.92
opponent;0.9
opportunistic;1
oppose;0.82
opposition;0.67
oppositions;0.95
oppress;0.7
oppression;0.88
oppressive;0.72
oppressively;0.98
oppressiveness;0.94
oppressors;0.73
ordeal;0.69
orphan;0.94
ostracize;0.95
outbreak;0.61
outburst;0.78
outbursts;0.67
outcast;0.75
outcry;0.99
outlaw;0.68
outmoded;0.66
outrage;0.64
outraged;0.7
outrageous;0.93
outrageously;0.64
outrageousness;0.88
outrages;0.86
outsider;0.69
over-acted;0.73
over-awe;0.61
over-balanced;0.9
over-hyped;0.86
over-priced;0.6
over-valuation;0.74
overact;0.83
overacted;0.76
overawe;0.91
overbalance;0.87
overbalanced;0.7
overbearing;0.92
overbearingly;0.64
overblown;0.63
overdo;0.77
overdone;0.95
overdue;0.97
overemphasize;0.8
overheat;0.81
overkill;0.8
overloaded;0.98
overlook;0.81
overpaid;0.92
overpayed;0.65
overplay;0.6
overpower;0.63
overpriced;0.77
overrated;0.78
overreach;0.81
overrun;0.86
overshadow;0.8
oversight;0.9
oversights;0.85
oversimplification;0.73
oversimplified;0.94
oversimplify;0.8
oversize;0.72
overstate;0.73
overstated;0.61
overstatement;0.69
overstatements;0.92
overstates;0.69
overtaxed;0.89
overthrow;0.97
overthrows;0.66
overturn;0.92
overweight;0.86
overwhelm;0.63
overwhelmed;0.81
overwhelming;0.85
overwhelmingly;0.73
overwhelms;0.82
overzealous;0.79
overzealously;0.76
overzelous;0.62
pain;0.79
painful;0.6
painfull;0.72
painfully;0.77
pains;0.86
pale;0.86
pales;0.99
paltry;0.67
pan;0.84
pandemonium;0.92
pander;0.62
pandering;0.62
panders;0.83
panic;0.83
panick;0.98
panicked;0.71
panicking;0.84
panicky;0.99
paradoxical;0.84
paradoxically;0.67
paralize;0.87
paralyzed;0.91
paranoia;0.7
paranoid;0.92
parasite;0.71
pariah;0.68
parody;0.98
partiality;0.71
partisan;0.88
partisans;0.96
passe;0.72
passive;0.96
passiveness;0.62
pathetic;0.67
pathetically;0.85
patronize;0.94
paucity;0.8
pauper;0.87
paupers;0.93
payback;0.97
peculiar;0.8
peculiarly;0.89
pedantic;0.73
peeled;0.65
peeve;1
peeved;0.68
peevish;0.72
peevishly;0.72
penalize;0.83
penalty;0.85
perfidious;0.99
perfidity;0.96
perfunctory;0.96
peril;0.61
perilous;0.66
perilously;0.9
perish;0.74
pernicious;0.6
perplex;0.85
perplexed;0.88
perplexing;0.86
perplexity;0.72
persecute;0.63
persecution;0.97
pertinacious;0.67
pertinaciously;0.87
pertinacity;0.87
perturb;0.98
perturbed;0.82
pervasive;0.87
perverse;0.78
perversely;0.84
perversion;0.82
perversity;0.63
pervert;0.84
perverted;0.83
perverts;0.89
pessimism;0.71
pessimistic;0.98
pessimistically;0.74
pest;0.91
pestilent;0.87
petrified;0.76
petrify;0.86
pettifog;0.6
petty;0.74
phobia;0.97
phobic;0.76
phony;0.92
picket;0.77
picketed;0.97
picketing;1
pickets;0.65
picky;0.7
pig;0.71
pigs;0.86
pillage;0.72
pillory;0.66
pimple;0.65
pinch;0.62
pique;0.77
pitiable;0.82
pitiful;0.69
pitifully;1
pitiless;0.86
pitilessly;0.76
pittance;0.96
pity;0.94
plagiarize;0.61
plague;0.87
plasticky;0.86
plaything;0.68
plea;0.8
pleas;0.87
plebeian;0.68
plight;0.92
plot;0.89
plotters;0.97
ploy;0.69
plunder;0.78
plunderer;0.74
pointless;0.88
pointlessly;0.76
poison;0.92
